x1,y
0.0,0.25149306893535295
0.006711409395973154,0.19066388060606881
0.013422818791946308,0.19969704287369117
0.020134228187919462,0.25553419246832787
0.026845637583892617,0.23080484235359955
0.03355704697986577,0.30071559985993424
0.040268456375838924,0.10606663293927988
0.04697986577181208,0.2361789576653664
0.053691275167785234,0.2627587556299255
0.060402684563758385,0.2382487922662969
0.06711409395973154,0.3148068527645155
0.0738255033557047,0.09426222165143172
0.08053691275167785,0.22475191934449498
0.087248322147651,0.2251084967432768
0.09395973154362416,0.2838271650431581
0.10067114093959731,0.2677983541710263
0.10738255033557047,0.18928346972884724
0.11409395973154363,0.29520653012872433
0.12080536912751677,0.2650334202088645
0.12751677852348994,0.2242990591789025
0.1342281879194631,0.27429706656864916
0.14093959731543623,0.2050488719797
0.1476510067114094,0.33910672184749996
0.15436241610738255,0.36481383101688925
0.1610738255033557,0.2761074571187844
0.16778523489932887,0.39548747514087945
0.174496644295302,0.31985079341151595
0.18120805369127516,0.3404217132047041
0.18791946308724833,0.3963453180697236
0.19463087248322147,0.3484694225174435
0.20134228187919462,0.2558724290433777
0.2080536912751678,0.2791462574001434
0.21476510067114093,0.3109799636988973
0.22147651006711408,0.24533428142162778
0.22818791946308725,0.3334702737195186
0.2348993288590604,0.31498427267412205
0.24161073825503354,0.39664515480331963
0.2483221476510067,0.34386737704707165
0.2550335570469799,0.3250659526992194
0.26174496644295303,0.3310556824479573
0.2684563758389262,0.36529706202775863
0.2751677852348993,0.3630469787817112
0.28187919463087246,0.3805671220518663
0.2885906040268456,0.3814107491281426
0.2953020134228188,0.3575362580002157
0.30201342281879195,0.4339373522027539
0.3087248322147651,0.32439081919225776
0.31543624161073824,0.2742425897774949
0.3221476510067114,0.3267153700888619
0.32885906040268453,0.3160755658451515
0.33557046979865773,0.32015963075318954
0.3422818791946309,0.40658115986842863
0.348993288590604,0.3766452432384124
0.35570469798657717,0.3277234037362303
0.3624161073825503,0.4182088534431594
0.36912751677852346,0.3328293175649021
0.37583892617449666,0.4184284510888458
0.3825503355704698,0.4497677221363899
0.38926174496644295,0.44528481725216584
0.3959731543624161,0.4757654219563985
0.40268456375838924,0.4867196785077103
0.4093959731543624,0.42087049604371607
0.4161073825503356,0.4091985146189539
0.4228187919463087,0.34259135194875256
0.42953020134228187,0.38394496952450313
0.436241610738255,0.38983474339088187
0.44295302013422816,0.373780470392696
0.44966442953020136,0.4182481874496793
0.4563758389261745,0.48260882676578254
0.46308724832214765,0.45716646919067666
0.4697986577181208,0.4467716063797104
0.47651006711409394,0.34832156685027427
0.4832214765100671,0.4692109925605701
0.4899328859060403,0.42338224308895755
0.4966442953020134,0.4067934318268219
0.5033557046979865,0.44496876576378386
0.5100671140939598,0.4785451495530528
0.5167785234899329,0.4936277621824712
0.5234899328859061,0.41088656357225983
0.5302013422818792,0.47379659540771
0.5369127516778524,0.5171915446618696
0.5436241610738255,0.38544004548928884
0.5503355704697986,0.5132849896637101
0.5570469798657718,0.5555881844788866
0.5637583892617449,0.5439539156852244
0.5704697986577181,0.47762038863796014
0.5771812080536912,0.4977433783414562
0.5838926174496644,0.5269825379544056
0.5906040268456376,0.5276428735867862
0.5973154362416108,0.466649061580447
0.6040268456375839,0.6089891692776891
0.610738255033557,0.5221474018538571
0.6174496644295302,0.5297278307044738
0.6241610738255033,0.4228890566858262
0.6308724832214765,0.5759876412728483
0.6375838926174496,0.5856965787358883
0.6442953020134228,0.5015613437124711
0.6510067114093959,0.485547173124549
0.6577181208053691,0.5182635321706452
0.6644295302013423,0.5960603136633937
0.6711409395973155,0.575575957765253
0.6778523489932886,0.5313687288442878
0.6845637583892618,0.5533746443645562
0.6912751677852349,0.5824724547653775
0.697986577181208,0.526041084395152
0.7046979865771812,0.5261192041238022
0.7114093959731543,0.4765491624465176
0.7181208053691275,0.4965273276753859
0.7248322147651006,0.559875521675623
0.7315436241610738,0.6129087895000831
0.7382550335570469,0.5275986575686523
0.7449664429530202,0.5689387967599479
0.7516778523489933,0.47479978726668226
0.7583892617449665,0.6591679305382542
0.7651006711409396,0.5535503777967808
0.7718120805369127,0.4978879215553253
0.7785234899328859,0.5687858943459804
0.785234899328859,0.5772421493893242
0.7919463087248322,0.535987843125187
0.7986577181208053,0.6769033057555951
0.8053691275167785,0.5710614902688105
0.8120805369127516,0.5569208630095966
0.8187919463087248,0.6279736210346638
0.825503355704698,0.6683645172577294
0.8322147651006712,0.6741437249751708
0.8389261744966443,0.5583647674811639
0.8456375838926175,0.6740588178501001
0.8523489932885906,0.679746580465199
0.8590604026845637,0.6765046245192893
0.8657718120805369,0.6666347607388794
0.87248322147651,0.5223608744533444
0.8791946308724832,0.680944500315142
0.8859060402684563,0.6195778557014314
0.8926174496644295,0.6885807296009707
0.8993288590604027,0.5896888107556966
0.9060402684563759,0.7200785050390711
0.912751677852349,0.6669044803512584
0.9194630872483222,0.6001550612744125
0.9261744966442953,0.6067224237216347
0.9328859060402684,0.6052333533696193
0.9395973154362416,0.6154851621598815
0.9463087248322147,0.7208462897676522
0.9530201342281879,0.7263004602266764
0.959731543624161,0.6626969189540447
0.9664429530201342,0.6264033128497082
0.9731543624161073,0.6951818508216085
0.9798657718120806,0.7186323592479814
0.9865771812080537,0.6908972663345394
0.9932885906040269,0.7317564141555395
1.0,0.6055883603503235
